Time,Roll (x),x,Pitch (y),Yaw (z),R,Theta,Phi,Humidity (%),Temperature (C),Pressure (Millibars),Mag X (microteslas),Mag Y (microteslas),Mag Z (microteslas),Earth Distance (km),Sun Distance (km)
19:29:03,2.89,11388,-0.68,-0.94,6793.28,-36.696,168.955,39.2,29.4,987.2,-30.53,37.45,16.97,422279,149874752
19:29:04,-2.98,11390,-0.96,-1.07,6793.26,-36.655,169.013,39.3,29.3,987.2,-30.53,37.6,17.08,422264,149874749
19:29:05,-2.29,11392,-1.14,-1.51,6793.25,-36.614000000000004,169.071,40.0,29.3,987.2,-30.39,37.83,16.35,422248,149874746
19:29:06,-1.42,11394,-1.11,-2.14,6793.23,-36.573,169.12900000000002,39.3,29.3,987.2,-30.44,37.71,16.53,422233,149874743
19:29:08,-0.79,11396,-0.91,-2.46,6793.22,-36.532,169.187,39.6,29.3,987.2,-30.57,37.86,16.52,422217,149874740
19:29:09,-0.46,11398,-0.68,-2.55,6793.2,-36.491,169.245,39.7,29.4,987.2,-30.66,37.99,16.38,422202,149874737
19:29:10,-0.2,11400,-0.44,-2.54,6793.19,-36.45,169.303,39.5,29.2,987.2,-30.71,37.6,16.29,422186,149874735
19:29:11,0.03,11402,-0.21,-2.48,6793.17,-36.409,169.361,39.4,29.4,987.2,-30.71,37.66,16.58,422171,149874732
19:29:12,0.26,11404,-0.02,-2.37,6793.14,-36.327,169.476,39.5,29.4,987.2,-30.76,37.41,16.93,422139,149874744
19:29:13,0.49,11406,0.13,-2.22,6793.12,-36.285,169.533,39.4,29.3,987.2,-30.68,37.19,17.19,422124,149874741
19:29:14,0.82,11408,0.24,-2.05,6793.11,-36.244,169.59099999999998,39.3,29.3,987.2,-30.92,37.12,17.05,422108,149874738
19:29:15,1.08,11410,0.28,-1.86,6793.09,-36.203,169.648,39.9,29.3,987.2,-30.94,37.26,17.0,422093,149874735
19:29:16,1.33,11412,0.28,-1.67,6793.08,-36.162,169.706,39.6,29.3,987.2,-31.05,37.07,16.9,422077,149874732
19:29:18,1.57,11414,0.24,-1.49,6793.06,-36.12,169.763,39.4,29.3,987.2,-30.85,37.02,17.03,422062,149874729
19:29:19,1.78,11416,0.16,-1.33,6793.05,-36.079,169.82,39.5,29.3,987.2,-30.64,37.07,17.05,422046,149874726
19:29:20,1.98,11418,0.06,-1.2,6793.03,-36.038000000000004,169.877,39.8,29.4,987.2,-30.65,37.89,16.76,422030,149874724
19:29:21,2.15,11420,-0.06,-1.1,6793.02,-35.996,169.93400000000003,39.7,29.4,987.2,-30.55,37.82,16.84,422015,149874721
19:29:22,2.3,11422,-0.19,-1.02,6793.0,-35.955,169.99099999999999,39.5,29.3,987.2,-30.85,37.57,17.0,421999,149874718
19:29:23,2.44,11424,-0.32,-0.96,6792.97,-35.872,170.105,39.2,29.3,987.2,-30.87,37.13,17.1,421968,149874712
19:29:24,2.58,11426,-0.46,-0.93,6792.95,-35.83,170.162,39.4,29.4,987.2,-30.89,36.89,16.99,421952,149874709
19:29:25,2.91,11428,-0.76,-0.93,6792.94,-35.789,170.21900000000002,39.6,29.3,987.2,-30.68,36.9,16.99,421936,149874706
19:29:26,-2.93,11430,-1.03,-1.09,6792.92,-35.747,170.275,39.1,29.3,987.2,-30.81,37.02,16.5,421921,149874703
19:29:27,-2.14,11432,-1.19,-1.63,6792.9,-35.705,170.332,39.5,29.3,987.2,-30.87,36.86,15.95,421905,149874701
19:29:29,-1.24,11434,-1.12,-2.3,6792.89,-35.664,170.389,39.8,29.2,987.2,-30.75,36.74,15.94,421889,149874698
19:29:30,-0.73,11436,-0.9,-2.57,6792.87,-35.622,170.445,39.5,29.3,987.2,-30.87,36.65,16.24,421874,149874695
19:29:31,-0.41,11438,-0.66,-2.63,6792.86,-35.58,170.502,39.7,29.4,987.2,-30.84,36.44,16.33,421858,149874692
19:29:32,-0.17,11440,-0.42,-2.6,6792.84,-35.538000000000004,170.558,39.8,29.3,987.2,-30.93,36.58,15.85,421842,149874689
19:29:33,0.05,11442,-0.2,-2.53,6792.83,-35.497,170.614,39.4,29.3,987.2,-30.81,36.53,16.15,421826,149874686
19:29:34,0.28,11444,-0.02,-2.42,6792.8,-35.413000000000004,170.727,39.9,29.3,987.2,-30.92,36.66,15.84,421795,149874680
19:29:35,0.51,11446,0.13,-2.27,6792.78,-35.371,170.783,39.9,29.4,987.2,-30.92,36.51,15.64,421779,149874678
19:29:36,0.76,11448,0.24,-2.09,6792.76,-35.329,170.83900000000003,39.1,29.4,987.2,-30.89,36.6,15.85,421763,149874675
19:29:37,1.02,11450,0.3,-1.9,6792.75,-35.287,170.895,39.6,29.3,987.2,-30.93,36.56,16.03,421747,149874672
19:29:38,1.28,11452,0.31,-1.71,6792.73,-35.245,170.951,39.9,29.3,987.1,-30.83,36.37,16.59,421732,149874669
19:29:40,1.53,11454,0.27,-1.52,6792.72,-35.203,171.007,39.5,29.3,987.1,-30.83,36.4,16.86,421716,149874666
19:29:41,1.75,11456,0.2,-1.36,6792.7,-35.161,171.062,39.3,29.3,987.2,-30.9,36.28,16.61,421700,149874663
19:29:42,1.95,11458,0.09,-1.23,6792.68,-35.119,171.118,39.4,29.4,987.2,-31.12,36.01,16.39,421684,149874660
19:29:43,2.13,11460,-0.03,-1.12,6792.67,-35.077,171.174,39.9,29.4,987.1,-30.92,35.84,15.85,421668,149874658
19:29:44,2.37,11462,-0.16,-1.05,6792.64,-34.993,171.285,39.6,29.4,987.2,-30.99,35.71,15.88,421636,149874652
19:29:45,2.51,11464,-0.3,-1.0,6792.62,-34.951,171.34099999999998,39.3,29.3,987.2,-31.19,35.59,15.88,421621,149874649
19:29:46,2.65,11466,-0.43,-0.97,6792.6,-34.908,171.396,39.6,29.4,987.2,-31.04,35.5,15.69,421605,149874646
19:29:47,2.99,11468,-0.73,-0.99,6792.59,-34.866,171.452,39.4,29.3,987.2,-30.88,35.52,15.87,421589,149874643
19:29:48,-2.83,11470,-0.99,-1.18,6792.57,-34.824,171.507,39.8,29.3,987.2,-30.76,35.58,16.07,421573,149874641
19:29:49,-2.09,11472,-1.13,-1.68,6792.56,-34.782,171.562,39.3,29.3,987.2,-30.98,35.61,16.47,421557,149874655
19:29:51,-1.29,11474,-1.06,-2.24,6792.54,-34.739000000000004,171.618,39.6,29.5,987.1,-30.98,35.58,16.22,421541,149874653
19:29:52,-0.79,11476,-0.86,-2.52,6792.52,-34.696999999999996,171.672,40.0,29.2,987.1,-30.94,35.44,16.46,421525,149874650
19:29:53,-0.53,11478,-0.62,-2.62,6792.51,-34.654,171.72799999999998,39.5,29.4,987.1,-30.89,35.37,16.31,421509,149874647
19:29:54,-0.27,11480,-0.38,-2.62,6792.49,-34.611999999999995,171.783,39.8,29.3,987.1,-30.91,35.13,16.31,421493,149874644
19:29:55,-0.04,11482,-0.16,-2.57,6792.46,-34.527,171.892,39.8,29.4,987.1,-30.67,34.97,16.65,421461,149874638
19:29:56,0.2,11484,0.03,-2.47,6792.44,-34.485,171.94799999999998,39.6,29.3,987.1,-30.71,34.89,16.52,421445,149874636
19:29:57,0.45,11486,0.2,-2.34,6792.43,-34.442,172.002,39.2,29.2,987.1,-30.87,35.02,16.71,421429,149874633
19:29:58,0.79,11488,0.3,-2.16,6792.41,-34.399,172.05700000000002,39.8,29.3,987.1,-30.75,35.08,16.91,421413,149874630
19:29:59,1.14,11490,0.34,-1.96,6792.4,-34.357,172.112,39.7,29.2,987.1,-30.51,35.05,16.69,421397,149874627
19:30:01,1.41,11492,0.32,-1.77,6792.38,-34.314,172.166,39.7,29.4,987.1,-30.68,34.75,16.59,421381,149874624
19:30:02,1.65,11494,0.26,-1.59,6792.36,-34.272,172.22099999999998,39.7,29.3,987.1,-30.45,34.51,16.29,421365,149874621
19:30:03,1.95,11496,0.16,-1.43,6792.35,-34.229,172.275,39.2,29.4,987.2,-30.76,34.85,16.13,421349,149874619
19:30:04,2.24,11498,0.02,-1.32,6792.32,-34.144,172.38400000000001,39.6,29.3,987.2,-30.7,34.86,16.22,421317,149874613
19:30:05,2.41,11500,-0.14,-1.25,6792.3,-34.101,172.438,39.8,29.4,987.2,-30.92,34.98,16.47,421301,149874610
19:30:06,2.56,11502,-0.3,-1.2,6792.28,-34.058,172.49200000000002,39.6,29.3,987.1,-30.78,35.11,16.23,421285,149874607
19:30:07,2.71,11504,-0.45,-1.18,6792.27,-34.015,172.547,39.6,29.4,987.2,-30.84,35.03,16.01,421269,149874604
19:30:09,-3.1,11506,-0.75,-1.25,6792.25,-33.973,172.601,39.5,29.3,987.2,-30.94,34.89,16.41,421253,149874602
19:30:10,-2.57,11508,-0.97,-1.52,6792.24,-33.93,172.655,39.8,29.3,987.2,-31.08,34.84,16.23,421237,149874599
19:30:11,-1.85,11510,-1.04,-2.01,6792.22,-33.887,172.709,39.6,29.2,987.2,-31.18,34.8,16.43,421221,149874596
19:30:12,-1.2,11512,-0.92,-2.44,6792.2,-33.844,172.763,39.5,29.2,987.1,-30.69,34.86,16.26,421205,149874593
19:30:13,-0.77,11514,-0.71,-2.64,6792.17,-33.758,172.87099999999998,40.0,29.4,987.1,-30.81,34.84,16.32,421173,149874587
19:30:14,-0.47,11516,-0.48,-2.7,6792.16,-33.715,172.924,39.5,29.4,987.2,-30.98,34.68,16.57,421156,149874585
19:30:15,-0.22,11518,-0.24,-2.69,6792.14,-33.672,172.97799999999998,38.3,29.3,987.2,-31.07,34.49,16.3,421140,149874582
19:30:16,0.02,11520,-0.03,-2.62,6792.12,-33.629,173.032,39.9,29.4,987.1,-31.15,34.63,16.36,421124,149874579
19:30:17,0.26,11522,0.15,-2.51,6792.11,-33.586,173.08599999999998,39.4,29.3,987.1,-31.34,34.46,15.98,421108,149874576
19:30:19,0.52,11524,0.3,-2.36,6792.09,-33.542,173.139,39.4,29.3,987.1,-31.27,34.38,16.21,421092,149874573
19:30:20,0.8,11526,0.4,-2.17,6792.08,-33.499,173.192,39.9,29.4,987.1,-31.15,34.13,16.24,421076,149874571
19:30:21,1.1,11528,0.44,-1.97,6792.06,-33.455999999999996,173.24599999999998,39.6,29.4,987.2,-31.29,34.38,16.3,421060,149874568
19:30:22,1.38,11530,0.43,-1.76,6792.04,-33.413000000000004,173.299,39.4,29.3,987.2,-30.99,34.29,16.7,421043,149874565
19:30:23,1.64,11532,0.37,-1.58,6792.03,-33.37,173.352,39.6,29.4,987.2,-31.14,33.88,16.35,421027,149874562
19:30:24,1.79,11534,0.27,-1.42,6792.0,-33.283,173.459,39.5,29.3,987.1,-30.94,34.13,16.39,420995,149874557
19:30:25,2.0,11536,0.16,-1.3,6791.98,-33.24,173.512,39.6,29.2,987.2,-31.09,33.93,16.19,420979,149874554
19:30:26,2.18,11538,0.03,-1.2,6791.96,-33.196999999999996,173.565,39.7,29.4,987.1,-31.25,33.86,16.18,420963,149874569
19:30:27,2.34,11540,-0.1,-1.13,6791.95,-33.153,173.618,39.3,29.3,987.1,-30.96,33.92,16.41,420946,149874566
19:30:28,2.5,11542,-0.24,-1.08,6791.93,-33.11,173.671,39.5,29.3,987.2,-30.96,33.85,16.4,420930,149874563
19:30:30,2.64,11544,-0.38,-1.05,6791.91,-33.067,173.72400000000002,39.5,29.4,987.1,-30.91,33.34,16.47,420914,149874560
19:30:31,2.97,11546,-0.68,-1.06,6791.9,-33.023,173.77700000000002,39.7,29.3,987.1,-30.96,33.33,16.66,420898,149874558
19:30:32,-2.86,11548,-0.94,-1.24,6791.88,-32.98,173.83,39.9,29.3,987.1,-31.01,33.47,16.69,420881,149874555
19:30:33,-2.17,11550,-1.09,-1.69,6791.86,-32.936,173.88299999999998,39.5,29.3,987.1,-30.94,33.46,16.9,420865,149874552
19:30:34,-1.46,11552,-1.05,-2.25,6791.85,-32.893,173.935,39.7,29.3,987.1,-30.81,33.45,16.93,420849,149874549
19:30:35,-0.91,11554,-0.87,-2.57,6791.82,-32.806,174.041,39.7,29.2,987.1,-30.99,33.66,16.7,420817,149874544
19:30:36,-0.55,11556,-0.64,-2.69,6791.8,-32.762,174.093,39.7,29.4,987.2,-30.86,33.43,16.53,420800,149874541
19:30:37,-0.28,11558,-0.4,-2.69,6791.78,-32.719,174.146,39.7,29.3,987.2,-30.94,33.39,16.46,420784,149874538
19:30:38,-0.04,11560,-0.18,-2.64,6791.77,-32.675,174.19799999999998,39.3,29.4,987.1,-30.99,33.43,16.47,420768,149874535
19:30:39,0.19,11562,0.02,-2.54,6791.75,-32.631,174.25,39.6,29.3,987.1,-30.97,33.34,16.77,420751,149874533
19:30:41,0.35,11564,0.19,-2.42,6791.74,-32.588,174.303,39.7,29.3,987.1,-31.27,34.07,16.71,420735,149874530
19:30:42,0.62,11566,0.32,-2.25,6791.72,-32.544000000000004,174.355,39.5,29.3,987.1,-31.11,33.79,16.69,420719,149874527
19:30:43,0.91,11568,0.4,-2.06,6791.7,-32.5,174.407,39.4,29.4,987.1,-30.91,33.53,16.69,420703,149874524
19:30:44,1.19,11570,0.43,-1.86,6791.69,-32.455999999999996,174.459,39.9,29.3,987.1,-30.75,33.34,16.75,420686,149874521
19:30:45,1.47,11572,0.39,-1.66,6791.65,-32.369,174.563,39.9,29.3,987.1,-30.89,33.15,16.98,420654,149874516
19:30:46,1.72,11574,0.32,-1.49,6791.64,-32.325,174.615,39.5,29.2,987.1,-31.17,33.16,17.12,420637,149874513
19:30:47,1.94,11576,0.22,-1.35,6791.62,-32.281,174.667,39.7,29.3,987.1,-31.04,32.98,16.79,420621,149874510
19:30:48,2.05,11578,0.1,-1.24,6791.6,-32.236999999999995,174.71900000000002,39.4,29.3,987.1,-31.22,32.81,16.61,420605,149874508
19:30:49,2.22,11580,-0.03,-1.14,6791.59,-32.193000000000005,174.771,39.6,29.3,987.2,-30.97,32.91,16.45,420589,149874505
19:30:50,2.38,11582,-0.16,-1.08,6791.57,-32.149,174.82299999999998,39.7,29.3,987.1,-30.74,32.74,16.52,420572,149874502
19:30:52,2.53,11584,-0.3,-1.04,6791.56,-32.105,174.87400000000002,39.6,29.4,987.1,-30.95,32.67,15.84,420556,149874499
19:30:53,2.68,11586,-0.44,-1.02,6791.54,-32.061,174.926,39.8,29.3,987.1,-30.95,32.63,15.96,420540,149874497
19:30:54,3.02,11588,-0.74,-1.04,6791.52,-32.018,174.97799999999998,39.9,29.3,987.1,-30.91,32.54,16.02,420523,149874494
19:30:55,-2.78,11590,-1.0,-1.26,6791.51,-31.973000000000003,175.02900000000002,39.7,29.3,987.2,-30.96,32.56,15.8,420507,149874491
19:30:56,-2.02,11592,-1.13,-1.78,6791.47,-31.885,175.132,39.7,29.2,987.1,-30.88,32.56,15.72,420474,149874486
19:30:57,-1.24,11594,-1.04,-2.33,6791.46,-31.840999999999998,175.18400000000003,39.7,29.4,987.1,-31.03,32.31,15.75,420458,149874483
19:30:58,-0.76,11596,-0.83,-2.58,6791.44,-31.796999999999997,175.235,39.4,29.3,987.1,-31.05,32.24,16.3,420441,149874480
19:30:59,-0.44,11598,-0.59,-2.65,6791.42,-31.753,175.28599999999997,39.9,29.3,987.1,-31.03,32.25,16.29,420425,149874477
19:31:00,-0.19,11600,-0.36,-2.63,6791.41,-31.709,175.338,39.5,29.3,987.1,-30.9,32.07,15.63,420409,149874475
19:31:02,0.05,11602,-0.14,-2.57,6791.39,-31.664,175.389,39.7,29.3,987.1,-30.8,32.08,15.73,420392,149874472
19:31:03,0.28,11604,0.05,-2.46,6791.38,-31.62,175.44,39.7,29.4,987.1,-30.8,32.03,16.07,420376,149874469
19:31:04,0.53,11606,0.19,-2.31,6791.36,-31.576,175.49099999999999,39.2,29.3,987.1,-30.85,31.72,15.64,420360,149874484
19:31:05,0.79,11608,0.3,-2.13,6791.34,-31.531999999999996,175.542,39.9,29.4,987.1,-30.95,31.61,15.66,420343,149874481
19:31:06,1.06,11610,0.35,-1.94,6791.33,-31.488000000000003,175.593,39.7,29.3,987.1,-31.19,31.65,15.81,420327,149874479
19:31:07,1.41,11612,0.34,-1.75,6791.29,-31.399,175.695,39.6,29.3,987.1,-30.95,31.6,15.87,420294,149874473
19:31:08,1.65,11614,0.28,-1.57,6791.28,-31.354,175.74599999999998,39.5,29.4,987.1,-30.79,31.38,15.84,420278,149874471
19:31:09,1.95,11616,0.19,-1.43,6791.26,-31.31,175.796,39.7,29.3,987.1,-30.87,31.4,16.05,420261,149874468
19:31:10,2.13,11618,0.07,-1.32,6791.24,-31.266,175.847,39.7,29.3,987.1,-30.95,31.29,16.22,420245,149874465
19:31:11,2.29,11620,-0.07,-1.24,6791.23,-31.221,175.89700000000002,39.3,29.3,987.1,-31.1,31.5,16.31,420228,149874462
19:31:13,2.44,11622,-0.21,-1.18,6791.21,-31.177,175.94799999999998,39.2,29.3,987.1,-31.32,31.75,16.26,420212,149874460
19:31:14,2.59,11624,-0.35,-1.14,6791.2,-31.131999999999998,175.99900000000002,39.6,29.3,987.1,-31.2,31.76,16.37,420196,149874457
19:31:15,2.72,11626,-0.49,-1.13,6791.18,-31.088,176.049,39.3,29.4,987.1,-31.29,31.74,16.52,420179,149874454
19:31:16,3.08,11628,-0.78,-1.18,6791.16,-31.043000000000003,176.1,39.6,29.2,987.1,-31.3,31.83,15.9,420163,149874452
19:31:17,-2.69,11630,-1.02,-1.42,6791.15,-30.999000000000002,176.15,39.5,29.2,987.1,-31.25,31.69,16.19,420146,149874449
19:31:18,-1.91,11632,-1.12,-1.96,6791.11,-30.909000000000002,176.25099999999998,39.5,29.3,987.1,-30.91,31.5,16.28,420114,149874443
19:31:19,-1.17,11634,-1.01,-2.47,6791.1,-30.865,176.301,39.3,29.3,987.1,-30.68,31.37,16.27,420097,149874441
19:31:20,-0.65,11636,-0.79,-2.67,6791.08,-30.82,176.351,39.7,29.3,987.1,-30.61,31.12,15.84,420081,149874438
19:31:21,-0.36,11638,-0.55,-2.71,6791.06,-30.776,176.40099999999998,39.5,29.3,987.1,-30.76,30.99,16.06,420064,149874435
19:31:22,-0.12,11640,-0.32,-2.67,6791.05,-30.730999999999998,176.451,39.7,29.2,987.1,-30.54,31.24,15.99,420048,149874433
19:31:24,0.11,11642,-0.11,-2.59,6791.03,-30.686,176.50099999999998,39.8,29.3,987.1,-30.38,31.18,15.85,420031,149874430
19:31:25,0.34,11644,0.07,-2.47,6791.02,-30.641,176.551,39.3,29.3,987.1,-30.78,31.23,15.99,420015,149874427
19:31:26,0.59,11646,0.21,-2.31,6791.0,-30.596999999999998,176.601,40.0,29.4,987.1,-31.07,31.1,15.74,419999,149874425
19:31:27,0.85,11648,0.3,-2.13,6790.98,-30.552,176.65099999999998,39.6,29.3,987.1,-31.09,31.03,15.73,419982,149874422
19:31:28,1.12,11650,0.34,-1.93,6790.97,-30.506999999999998,176.701,39.9,29.3,987.2,-31.02,30.87,15.91,419966,149874419
19:31:29,1.38,11652,0.33,-1.74,6790.93,-30.416999999999998,176.801,39.9,29.3,987.1,-30.89,30.67,15.8,419933,149874414
19:31:30,1.62,11654,0.28,-1.56,6790.92,-30.372,176.85,39.7,29.3,987.1,-30.81,30.62,15.74,419916,149874411
19:31:31,1.84,11656,0.19,-1.41,6790.9,-30.328000000000003,176.9,39.6,29.3,987.2,-30.6,30.53,15.58,419900,149874409
19:31:32,2.04,11658,0.08,-1.29,6790.88,-30.281999999999996,176.95,39.6,29.3,987.2,-30.66,30.32,15.69,419883,149874406
19:31:33,2.21,11660,-0.04,-1.2,6790.87,-30.238000000000003,176.99900000000002,39.9,29.3,987.2,-30.84,30.33,15.32,419867,149874403
19:31:35,2.36,11662,-0.18,-1.13,6790.85,-30.193,177.049,39.4,29.3,987.1,-30.88,30.21,15.66,419850,149874400
19:31:36,2.51,11664,-0.32,-1.08,6790.83,-30.148000000000003,177.09799999999998,39.2,29.3,987.2,-30.9,30.32,16.01,419834,149874398
19:31:37,2.57,11666,-0.45,-1.05,6790.82,-30.103,177.14700000000002,39.8,29.3,987.1,-30.81,30.2,15.51,419818,149874395
19:31:38,2.89,11668,-0.75,-1.04,6790.8,-30.058000000000003,177.197,39.6,29.3,987.1,-30.87,30.34,15.3,419801,149874393
19:31:39,-2.95,11670,-1.03,-1.2,6790.77,-29.967,177.296,39.5,29.2,987.2,-30.84,30.36,15.45,419768,149874387
19:31:40,-2.18,11672,-1.19,-1.72,6790.75,-29.921999999999997,177.345,39.4,29.3,987.1,-30.84,30.31,15.64,419752,149874402
19:31:41,-1.26,11674,-1.13,-2.39,6790.74,-29.878,177.394,39.1,29.3,987.1,-30.72,30.24,15.75,419735,149874400
19:31:42,-0.73,11676,-0.92,-2.69,6790.72,-29.831999999999997,177.44299999999998,39.1,29.3,987.1,-30.94,30.21,15.64,419719,149874397
19:31:43,-0.42,11678,-0.67,-2.76,6790.7,-29.787,177.49200000000002,39.9,29.3,987.1,-31.0,30.01,15.75,419702,149874394
19:31:44,-0.25,11680,-0.43,-2.75,6790.69,-29.741999999999997,177.541,39.7,29.3,987.1,-31.22,29.59,15.94,419686,149874392
19:31:46,-0.02,11682,-0.21,-2.69,6790.67,-29.697,177.59,39.7,29.3,987.1,-31.22,29.72,16.06,419669,149874389
19:31:47,0.21,11684,-0.01,-2.58,6790.65,-29.651,177.639,39.6,29.4,987.1,-31.09,29.38,16.05,419653,149874386
19:31:48,0.45,11686,0.15,-2.45,6790.64,-29.605999999999998,177.688,39.6,29.3,987.1,-31.13,29.92,15.94,419636,149874384
19:31:49,0.7,11688,0.27,-2.27,6790.62,-29.561,177.737,39.9,29.3,987.1,-31.12,29.84,15.56,419620,149874381
19:31:50,0.97,11690,0.34,-2.08,6790.59,-29.47,177.834,39.5,29.3,987.1,-31.09,29.71,15.68,419587,149874376
19:31:51,1.24,11692,0.35,-1.88,6790.57,-29.425,177.88299999999998,39.6,29.2,987.1,-30.95,29.61,15.6,419571,149874373
19:31:52,1.5,11694,0.32,-1.69,6790.55,-29.38,177.93099999999998,39.5,29.2,987.1,-30.7,29.31,15.53,419554,149874371
19:31:53,1.73,11696,0.25,-1.53,6790.54,-29.334,177.98,39.9,29.3,987.1,-30.69,29.12,15.65,419538,149874368
19:31:54,1.94,11698,0.15,-1.39,6790.52,-29.289,178.02900000000002,39.6,29.3,987.1,-30.7,29.0,15.59,419521,149874365
19:31:55,2.12,11700,0.04,-1.29,6790.5,-29.244,178.077,39.5,29.3,987.1,-30.89,29.26,15.57,419505,149874363
19:31:57,2.28,11702,-0.1,-1.2,6790.49,-29.198,178.12599999999998,39.2,29.3,987.1,-30.85,29.3,15.68,419488,149874360
19:31:58,2.51,11704,-0.23,-1.15,6790.47,-29.153000000000002,178.174,39.7,29.2,987.2,-30.73,29.4,16.06,419472,149874358
19:31:59,2.66,11706,-0.37,-1.13,6790.46,-29.107,178.222,39.4,29.3,987.1,-30.75,29.55,15.91,419455,149874355
19:32:00,3.0,11708,-0.67,-1.15,6790.44,-29.061999999999998,178.271,39.6,29.3,987.1,-30.71,29.39,16.04,419439,149874352
19:32:01,-2.83,11710,-0.93,-1.33,6790.41,-28.971,178.36700000000002,39.6,29.2,987.1,-30.64,29.3,15.74,419406,149874347
19:32:02,-2.14,11712,-1.07,-1.78,6790.39,-28.925,178.415,39.8,29.3,987.1,-30.65,29.19,15.61,419389,149874345
19:32:03,-1.38,11714,-1.02,-2.31,6790.37,-28.879,178.463,39.9,29.2,987.1,-30.66,29.01,15.66,419373,149874342
19:32:04,-0.87,11716,-0.83,-2.6,6790.36,-28.834,178.511,39.4,29.3,987.2,-30.48,29.12,15.46,419356,149874339
19:32:05,-0.53,11718,-0.6,-2.7,6790.34,-28.788,178.55900000000003,39.8,29.2,987.2,-30.61,28.98,15.79,419340,149874337
19:32:07,-0.26,11720,-0.36,-2.71,6790.32,-28.743000000000002,178.608,39.6,29.3,987.2,-30.56,28.8,15.61,419323,149874334
19:32:08,-0.03,11722,-0.14,-2.66,6790.31,-28.697,178.655,39.4,29.3,987.1,-30.6,28.53,15.64,419307,149874332
19:32:09,0.21,11724,0.06,-2.56,6790.29,-28.651,178.703,39.6,29.4,987.2,-30.64,28.6,15.69,419290,149874329
19:32:10,0.46,11726,0.22,-2.42,6790.27,-28.605999999999998,178.75099999999998,39.8,29.3,987.1,-30.62,28.41,15.71,419274,149874326
19:32:11,0.73,11728,0.33,-2.25,6790.26,-28.56,178.799,39.5,29.3,987.1,-30.46,28.22,15.88,419258,149874324
19:32:12,1.01,11730,0.4,-2.05,6790.22,-28.468000000000004,178.894,39.7,29.4,987.1,-30.75,28.19,15.82,419225,149874319
19:32:13,1.29,11732,0.4,-1.85,6790.21,-28.423000000000002,178.942,39.6,29.2,987.1,-30.95,28.06,15.7,419208,149874316
19:32:14,1.56,11734,0.36,-1.66,6790.19,-28.377,178.99,39.3,29.3,987.1,-31.09,28.47,15.49,419192,149874314
19:32:15,1.8,11736,0.27,-1.51,6790.18,-28.331,179.037,39.6,29.3,987.1,-31.19,28.6,15.71,419175,149874311
19:32:16,2.0,11738,0.17,-1.38,6790.16,-28.285,179.085,39.7,29.3,987.1,-30.89,28.9,15.89,419159,149874309
19:32:18,2.18,11740,0.04,-1.28,6790.14,-28.239,179.132,39.4,29.3,987.1,-30.75,28.73,15.7,419142,149874324
19:32:19,2.35,11742,-0.1,-1.21,6790.13,-28.194000000000003,179.18,39.5,29.3,987.1,-30.66,28.56,15.95,419126,149874321
19:32:20,2.49,11744,-0.24,-1.16,6790.11,-28.148000000000003,179.227,39.3,29.3,987.1,-30.65,28.32,15.78,419109,149874319
19:32:21,2.63,11746,-0.38,-1.13,6790.09,-28.101999999999997,179.274,39.4,29.2,987.1,-30.52,28.13,15.76,419093,149874316
19:32:22,2.97,11748,-0.68,-1.14,6790.08,-28.055999999999997,179.322,39.3,29.3,987.1,-30.76,28.0,15.98,419076,149874314
19:32:23,-2.87,11750,-0.95,-1.31,6790.04,-27.964000000000002,179.416,39.6,29.4,987.1,-30.83,28.01,16.11,419044,149874308
19:32:24,-2.18,11752,-1.11,-1.75,6790.03,-27.918000000000003,179.463,39.3,29.2,987.1,-30.91,27.76,16.02,419027,149874306
19:32:25,-1.39,11754,-1.06,-2.32,6790.01,-27.872,179.511,39.6,29.2,987.1,-30.89,27.57,16.35,419011,149874303
19:32:26,-0.85,11756,-0.87,-2.63,6789.99,-27.826,179.558,39.5,29.3,987.1,-30.79,27.48,16.42,418994,149874301
19:32:27,-0.51,11758,-0.64,-2.74,6789.98,-27.78,179.605,39.5,29.3,987.1,-30.68,27.43,16.62,418978,149874298
19:32:29,-0.25,11760,-0.4,-2.74,6789.96,-27.734,179.65200000000002,39.6,29.4,987.1,-30.59,27.3,16.85,418961,149874296
19:32:30,-0.01,11762,-0.18,-2.69,6789.94,-27.688000000000002,179.699,39.5,29.2,987.2,-30.7,27.2,16.8,418945,149874293
19:32:31,0.22,11764,0.01,-2.58,6789.93,-27.642,179.74599999999998,39.7,29.3,987.1,-31.24,27.18,16.73,418928,149874291
19:32:32,0.46,11766,0.17,-2.44,6789.91,-27.595,179.792,39.6,29.2,987.1,-31.07,27.11,16.6,418912,149874288
19:32:33,0.72,11768,0.29,-2.27,6789.9,-27.549,179.83900000000003,39.5,29.4,987.1,-30.88,27.08,16.44,418896,149874286
19:32:34,0.99,11770,0.35,-2.08,6789.86,-27.456999999999997,179.933,39.6,29.3,987.1,-31.05,26.95,16.58,418863,149874281
19:32:35,1.26,11772,0.36,-1.88,6789.85,-27.410999999999998,179.979,39.9,29.3,987.1,-31.34,27.02,16.62,418846,149874278
19:32:36,1.52,11774,0.33,-1.7,6789.83,-27.364,-179.97400000000002,40.1,29.4,987.1,-31.49,26.98,15.94,418830,149874276
19:32:37,1.75,11776,0.26,-1.53,6789.81,-27.318,-179.92700000000002,39.6,29.3,987.1,-31.19,27.14,16.04,418813,149874273
